"ITEM","DMDUNIT","MAX_DATE","BASEPRICE","LOC","SPZONE","PMZONE","U_COUNTRY"
"220114224","220038797_NOCOLOUR",30-DEC-21,1.5,"308630003","7_79","8_252","OMN"
"220114224","220038797_NOCOLOUR",30-DEC-21,1.5,"307390003","7_79","8_252","OMN"
"220114224","220038797_NOCOLOUR",30-DEC-21,1.5,"307490003","7_79","8_252","OMN"
"220106181","220038809_NOCOLOUR",28-DEC-18,2.16,"308630003","7_79","8_252","OMN"
"220106181","220038809_NOCOLOUR",28-DEC-18,2.16,"307390003","7_79","8_252","OMN"
"220106181","220038809_NOCOLOUR",28-DEC-18,2.16,"307490003","7_79","8_252","OMN"
"220122684","220038814_NOCOLOUR",01-MAR-22,4.7553,"308630003","7_79","8_252","OMN"
"220122684","220038814_NOCOLOUR",01-MAR-22,4.7553,"307390003","7_79","8_252","OMN"
"220122684","220038814_NOCOLOUR",01-MAR-22,4.7553,"307490003","7_79","8_252","OMN"
"220116439","220038816_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220116439","220038816_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220116439","220038816_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220107769","220038817_NOCOLOUR",01-MAR-22,1.575,"308630003","7_79","8_252","OMN"
"220107769","220038817_NOCOLOUR",01-MAR-22,1.575,"307390003","7_79","8_252","OMN"
"220107769","220038817_NOCOLOUR",01-MAR-22,1.575,"307490003","7_79","8_252","OMN"
"220195823","220038818_NOCOLOUR",01-MAR-22,5.25,"308630003","7_79","8_252","OMN"
"220195823","220038818_NOCOLOUR",01-MAR-22,5.25,"307390003","7_79","8_252","OMN"
"220195823","220038818_NOCOLOUR",01-MAR-22,5.25,"307490003","7_79","8_252","OMN"
"220108651","220038830_NOCOLOUR",01-MAR-22,1.5,"308630003","7_79","8_252","OMN"
"220108651","220038830_NOCOLOUR",01-MAR-22,1.5,"307390003","7_79","8_252","OMN"
"220108651","220038830_NOCOLOUR",01-MAR-22,1.5,"307490003","7_79","8_252","OMN"
"220113258","220038835_NOCOLOUR",30-DEC-21,11,"308630003","7_79","8_252","OMN"
"220113258","220038835_NOCOLOUR",30-DEC-21,11,"307390003","7_79","8_252","OMN"
"220113258","220038835_NOCOLOUR",30-DEC-21,11,"307490003","7_79","8_252","OMN"
"220001876","220038838_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220001876","220038838_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220001876","220038838_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220114430","220038846_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220114430","220038846_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220114430","220038846_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220119771","220038847_NOCOLOUR",01-MAR-22,12.3638,"308630003","7_79","8_252","OMN"
"220119771","220038847_NOCOLOUR",01-MAR-22,12.3638,"307390003","7_79","8_252","OMN"
"220119771","220038847_NOCOLOUR",01-MAR-22,12.3638,"307490003","7_79","8_252","OMN"
"220113919","220038858_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220113919","220038858_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220113919","220038858_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220098715","220038865_NOCOLOUR",16-APR-21,4.725,"308630003","7_79","8_252","OMN"
"220098715","220038865_NOCOLOUR",16-APR-21,4.725,"307390003","7_79","8_252","OMN"
"220098715","220038865_NOCOLOUR",16-APR-21,4.725,"307490003","7_79","8_252","OMN"
"220123528","220038867_NOCOLOUR",30-DEC-21,2,"308630003","7_79","8_252","OMN"
"220123528","220038867_NOCOLOUR",30-DEC-21,2,"307390003","7_79","8_252","OMN"
"220123528","220038867_NOCOLOUR",30-DEC-21,2,"307490003","7_79","8_252","OMN"
"220116606","220038881_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220116606","220038881_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220116606","220038881_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220113038","220038890_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220113038","220038890_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220113038","220038890_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220001534","220038891_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220001534","220038891_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220001534","220038891_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220110581","220038898_NOCOLOUR",01-MAR-22,0.79,"308630003","7_79","8_252","OMN"
"220110581","220038898_NOCOLOUR",01-MAR-22,0.79,"307390003","7_79","8_252","OMN"
"220110581","220038898_NOCOLOUR",01-MAR-22,0.79,"307490003","7_79","8_252","OMN"
"220116285","220038899_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220116285","220038899_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220116285","220038899_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220092393","220038916_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220092393","220038916_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220092393","220038916_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220195681","220038926_NOCOLOUR",01-MAR-22,5,"308630003","7_79","8_252","OMN"
"220195681","220038926_NOCOLOUR",01-MAR-22,5,"307390003","7_79","8_252","OMN"
"220195681","220038926_NOCOLOUR",01-MAR-22,5,"307490003","7_79","8_252","OMN"
"220115779","220038944_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220115779","220038944_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220115779","220038944_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220109837","220038956_NOCOLOUR",28-DEC-18,6.24,"308630003","7_79","8_252","OMN"
"220109837","220038956_NOCOLOUR",28-DEC-18,6.24,"307390003","7_79","8_252","OMN"
"220109837","220038956_NOCOLOUR",28-DEC-18,6.24,"307490003","7_79","8_252","OMN"
"220111787","220038968_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220111787","220038968_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220111787","220038968_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220121257","220038970_NOCOLOUR",28-DEC-18,1.57,"308630003","7_79","8_252","OMN"
"220121257","220038970_NOCOLOUR",28-DEC-18,1.57,"307390003","7_79","8_252","OMN"
"220121257","220038970_NOCOLOUR",28-DEC-18,1.57,"307490003","7_79","8_252","OMN"
"220090652","220038973_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220090652","220038973_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220090652","220038973_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220113032","220038974_NOCOLOUR",16-APR-21,4.725,"308630003","7_79","8_252","OMN"
"220113032","220038974_NOCOLOUR",16-APR-21,4.725,"307390003","7_79","8_252","OMN"
"220113032","220038974_NOCOLOUR",16-APR-21,4.725,"307490003","7_79","8_252","OMN"
"220117098","220038975_NOCOLOUR",01-MAR-22,0.105,"308630003","7_79","8_252","OMN"
"220117098","220038975_NOCOLOUR",01-MAR-22,0.105,"307390003","7_79","8_252","OMN"
"220117098","220038975_NOCOLOUR",01-MAR-22,0.105,"307490003","7_79","8_252","OMN"
"220113916","220038976_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220113916","220038976_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220113916","220038976_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220114367","220038997_NOCOLOUR",30-DEC-21,1.75,"308630003","7_79","8_252","OMN"
"220114367","220038997_NOCOLOUR",30-DEC-21,1.75,"307390003","7_79","8_252","OMN"
"220114367","220038997_NOCOLOUR",30-DEC-21,1.75,"307490003","7_79","8_252","OMN"
"220195023","220038998_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220195023","220038998_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220195023","220038998_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220105948","220039000_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220105948","220039000_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220105948","220039000_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220109270","220039001_NOCOLOUR",01-MAR-22,1.575,"308630003","7_79","8_252","OMN"
"220109270","220039001_NOCOLOUR",01-MAR-22,1.575,"307390003","7_79","8_252","OMN"
"220109270","220039001_NOCOLOUR",01-MAR-22,1.575,"307490003","7_79","8_252","OMN"
"220114226","220039006_NOCOLOUR",01-MAR-22,1.25,"308630003","7_79","8_252","OMN"
"220114226","220039006_NOCOLOUR",01-MAR-22,1.25,"307390003","7_79","8_252","OMN"
"220114226","220039006_NOCOLOUR",01-MAR-22,1.25,"307490003","7_79","8_252","OMN"
"220116289","220039020_NOCOLOUR",20-FEB-19,0.002,"308630003","7_79","8_252","OMN"
"220116289","220039020_NOCOLOUR",20-FEB-19,0.002,"307390003","7_79","8_252","OMN"
"220116289","220039020_NOCOLOUR",20-FEB-19,0.002,"307490003","7_79","8_252","OMN"
"220121786","220039021_NOCOLOUR",30-DEC-21,2.5,"308630003","7_79","8_252","OMN"
"220121786","220039021_NOCOLOUR",30-DEC-21,2.5,"307390003","7_79","8_252","OMN"
"220121786","220039021_NOCOLOUR",30-DEC-21,2.5,"307490003","7_79","8_252","OMN"
"220122936","220039022_NOCOLOUR",01-MAR-22,1,"308630003","7_79","8_252","OMN"
"220122936","220039022_NOCOLOUR",01-MAR-22,1,"307390003","7_79","8_252","OMN"
"220122936","220039022_NOCOLOUR",01-MAR-22,1,"307490003","7_79","8_252","OMN"
"220116674","220039023_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220116674","220039023_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220116674","220039023_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220112863","220039039_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220112863","220039039_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220112863","220039039_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220114897","220039044_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220114897","220039044_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220114897","220039044_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220108652","220039060_NOCOLOUR",01-MAR-22,0.25,"308630003","7_79","8_252","OMN"
"220108652","220039060_NOCOLOUR",01-MAR-22,0.25,"307390003","7_79","8_252","OMN"
"220108652","220039060_NOCOLOUR",01-MAR-22,0.25,"307490003","7_79","8_252","OMN"
"220113035","220039079_NOCOLOUR",16-APR-21,3.675,"308630003","7_79","8_252","OMN"
"220113035","220039079_NOCOLOUR",16-APR-21,3.675,"307390003","7_79","8_252","OMN"
"220113035","220039079_NOCOLOUR",16-APR-21,3.675,"307490003","7_79","8_252","OMN"
"220117434","220039082_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220117434","220039082_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220117434","220039082_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220114222","220039089_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220114222","220039089_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220114222","220039089_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220120853","220039090_NOCOLOUR",28-DEC-18,1.46,"308630003","7_79","8_252","OMN"
"220120853","220039090_NOCOLOUR",28-DEC-18,1.46,"307390003","7_79","8_252","OMN"
"220120853","220039090_NOCOLOUR",28-DEC-18,1.46,"307490003","7_79","8_252","OMN"
"220115201","220039097_NOCOLOUR",01-MAR-22,0.79,"308630003","7_79","8_252","OMN"
"220115201","220039097_NOCOLOUR",01-MAR-22,0.79,"307390003","7_79","8_252","OMN"
"220115201","220039097_NOCOLOUR",01-MAR-22,0.79,"307490003","7_79","8_252","OMN"
"220111309","220039105_NOCOLOUR",01-MAR-22,8.5596,"308630003","7_79","8_252","OMN"
"220111309","220039105_NOCOLOUR",01-MAR-22,8.5596,"307390003","7_79","8_252","OMN"
"220111309","220039105_NOCOLOUR",01-MAR-22,8.5596,"307490003","7_79","8_252","OMN"
"220116668","220039108_NOCOLOUR",01-MAR-22,0.1,"308630003","7_79","8_252","OMN"
"220116668","220039108_NOCOLOUR",01-MAR-22,0.1,"307390003","7_79","8_252","OMN"
"220116668","220039108_NOCOLOUR",01-MAR-22,0.1,"307490003","7_79","8_252","OMN"
"220105944","220039113_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220105944","220039113_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220105944","220039113_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220112672","220039114_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220112672","220039114_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220112672","220039114_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220123767","220039116_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220123767","220039116_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220123767","220039116_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220112860","220039118_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220112860","220039118_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220112860","220039118_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220119929","220039121_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220119929","220039121_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220119929","220039121_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220113033","220039123_NOCOLOUR",30-DEC-21,1.75,"308630003","7_79","8_252","OMN"
"220113033","220039123_NOCOLOUR",30-DEC-21,1.75,"307390003","7_79","8_252","OMN"
"220113033","220039123_NOCOLOUR",30-DEC-21,1.75,"307490003","7_79","8_252","OMN"
"220124133","220039134_NOCOLOUR",30-DEC-21,13,"308630003","7_79","8_252","OMN"
"220124133","220039134_NOCOLOUR",30-DEC-21,13,"307390003","7_79","8_252","OMN"
"220124133","220039134_NOCOLOUR",30-DEC-21,13,"307490003","7_79","8_252","OMN"
"220115771","220039163_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220115771","220039163_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220115771","220039163_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220112861","220039174_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220112861","220039174_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220112861","220039174_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220195703","220039184_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220195703","220039184_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220195703","220039184_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220112911","220039187_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220112911","220039187_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220112911","220039187_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220114898","220039190_NOCOLOUR",01-MAR-22,4.5,"308630003","7_79","8_252","OMN"
"220114898","220039190_NOCOLOUR",01-MAR-22,4.5,"307390003","7_79","8_252","OMN"
"220114898","220039190_NOCOLOUR",01-MAR-22,4.5,"307490003","7_79","8_252","OMN"
"220095417","220039191_NOCOLOUR",16-APR-21,1.26,"308630003","7_79","8_252","OMN"
"220095417","220039191_NOCOLOUR",16-APR-21,1.26,"307390003","7_79","8_252","OMN"
"220095417","220039191_NOCOLOUR",16-APR-21,1.26,"307490003","7_79","8_252","OMN"
"220102771","220039192_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220102771","220039192_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220102771","220039192_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220115975","220039193_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220115975","220039193_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220115975","220039193_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220114428","220039211_NOCOLOUR",01-MAR-22,2.1,"308630003","7_79","8_252","OMN"
"220114428","220039211_NOCOLOUR",01-MAR-22,2.1,"307390003","7_79","8_252","OMN"
"220114428","220039211_NOCOLOUR",01-MAR-22,2.1,"307490003","7_79","8_252","OMN"
"220092941","220039216_NOCOLOUR",01-MAR-22,1,"308630003","7_79","8_252","OMN"
"220092941","220039216_NOCOLOUR",01-MAR-22,1,"307390003","7_79","8_252","OMN"
"220092941","220039216_NOCOLOUR",01-MAR-22,1,"307490003","7_79","8_252","OMN"
"220109357","220039219_NOCOLOUR",28-DEC-18,4.01,"308630003","7_79","8_252","OMN"
"220109357","220039219_NOCOLOUR",28-DEC-18,4.01,"307390003","7_79","8_252","OMN"
"220109357","220039219_NOCOLOUR",28-DEC-18,4.01,"307490003","7_79","8_252","OMN"
"220094651","220039220_NOCOLOUR",28-DEC-18,7.14,"308630003","7_79","8_252","OMN"
"220094651","220039220_NOCOLOUR",28-DEC-18,7.14,"307390003","7_79","8_252","OMN"
"220094651","220039220_NOCOLOUR",28-DEC-18,7.14,"307490003","7_79","8_252","OMN"
"220113253","220039223_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220113253","220039223_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220113253","220039223_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220092021","220039228_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220092021","220039228_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220092021","220039228_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220091952","220039236_NOCOLOUR",01-MAR-22,4.2,"308630003","7_79","8_252","OMN"
"220091952","220039236_NOCOLOUR",01-MAR-22,4.2,"307390003","7_79","8_252","OMN"
"220091952","220039236_NOCOLOUR",01-MAR-22,4.2,"307490003","7_79","8_252","OMN"
"220115280","220039255_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220115280","220039255_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220115280","220039255_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220092944","220039262_NOCOLOUR",01-MAR-22,1.315,"308630003","7_79","8_252","OMN"
"220092944","220039262_NOCOLOUR",01-MAR-22,1.315,"307390003","7_79","8_252","OMN"
"220092944","220039262_NOCOLOUR",01-MAR-22,1.315,"307490003","7_79","8_252","OMN"
"220113256","220039273_NOCOLOUR",01-MAR-22,1.315,"308630003","7_79","8_252","OMN"
"220113256","220039273_NOCOLOUR",01-MAR-22,1.315,"307390003","7_79","8_252","OMN"
"220113256","220039273_NOCOLOUR",01-MAR-22,1.315,"307490003","7_79","8_252","OMN"
"220104543","220039280_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220104543","220039280_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220104543","220039280_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220117097","220039306_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220117097","220039306_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220117097","220039306_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220001874","220039317_NOCOLOUR",01-MAR-22,2.1,"308630003","7_79","8_252","OMN"
"220001874","220039317_NOCOLOUR",01-MAR-22,2.1,"307390003","7_79","8_252","OMN"
"220001874","220039317_NOCOLOUR",01-MAR-22,2.1,"307490003","7_79","8_252","OMN"
"220099259","220039319_NOCOLOUR",30-DEC-21,1.25,"308630003","7_79","8_252","OMN"
"220099259","220039319_NOCOLOUR",30-DEC-21,1.25,"307390003","7_79","8_252","OMN"
"220099259","220039319_NOCOLOUR",30-DEC-21,1.25,"307490003","7_79","8_252","OMN"
"220114509","220039333_NOCOLOUR",16-APR-21,5.775,"308630003","7_79","8_252","OMN"
"220114509","220039333_NOCOLOUR",16-APR-21,5.775,"307390003","7_79","8_252","OMN"
"220114509","220039333_NOCOLOUR",16-APR-21,5.775,"307490003","7_79","8_252","OMN"
"220098597","220039335_NOCOLOUR",01-MAR-22,0.5,"308630003","7_79","8_252","OMN"
"220098597","220039335_NOCOLOUR",01-MAR-22,0.5,"307390003","7_79","8_252","OMN"
"220098597","220039335_NOCOLOUR",01-MAR-22,0.5,"307490003","7_79","8_252","OMN"
"220119160","220039347_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220119160","220039347_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220119160","220039347_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220194033","220039351_NOCOLOUR",30-DEC-21,3.5,"308630003","7_79","8_252","OMN"
"220194033","220039351_NOCOLOUR",30-DEC-21,3.5,"307390003","7_79","8_252","OMN"
"220194033","220039351_NOCOLOUR",30-DEC-21,3.5,"307490003","7_79","8_252","OMN"
"220114372","220039353_NOCOLOUR",30-DEC-21,3,"308630003","7_79","8_252","OMN"
"220114372","220039353_NOCOLOUR",30-DEC-21,3,"307390003","7_79","8_252","OMN"
"220114372","220039353_NOCOLOUR",30-DEC-21,3,"307490003","7_79","8_252","OMN"
"220118829","220039362_NOCOLOUR",01-MAR-22,0.265,"308630003","7_79","8_252","OMN"
"220118829","220039362_NOCOLOUR",01-MAR-22,0.265,"307390003","7_79","8_252","OMN"
"220118829","220039362_NOCOLOUR",01-MAR-22,0.265,"307490003","7_79","8_252","OMN"
"220120124","220039363_NOCOLOUR",01-MAR-22,0.525,"308630003","7_79","8_252","OMN"
"220120124","220039363_NOCOLOUR",01-MAR-22,0.525,"307390003","7_79","8_252","OMN"
"220120124","220039363_NOCOLOUR",01-MAR-22,0.525,"307490003","7_79","8_252","OMN"
"220195534","220039364_NOCOLOUR",01-MAR-22,1.05,"308630003","7_79","8_252","OMN"
"220195534","220039364_NOCOLOUR",01-MAR-22,1.05,"307390003","7_79","8_252","OMN"
"220195534","220039364_NOCOLOUR",01-MAR-22,1.05,"307490003","7_79","8_252","OMN"
"220114371","220039367_NOCOLOUR",01-MAR-22,5,"308630003","7_79","8_252","OMN"
"220114371","220039367_NOCOLOUR",01-MAR-22,5,"307390003","7_79","8_252","OMN"
"220114371","220039367_NOCOLOUR",01-MAR-22,5,"307490003","7_79","8_252","OMN"
"220108653","220039384_NOCOLOUR",01-MAR-22,0.105,"308630003","7_79","8_252","OMN"
"220108653","220039384_NOCOLOUR",01-MAR-22,0.105,"307390003","7_79","8_252","OMN"
"220108653","220039384_NOCOLOUR",01-MAR-22,0.105,"307490003","7_79","8_252","OMN"
"220091578","220039391_NOCOLOUR",16-APR-21,3.675,"308630003","7_79","8_252","OMN"
"220091578","220039391_NOCOLOUR",16-APR-21,3.675,"307390003","7_79","8_252","OMN"
"220091578","220039391_NOCOLOUR",16-APR-21,3.675,"307490003","7_79","8_252","OMN"
